subject,backbone,pipeline,fold,accuracy,auc,mean_accuracy,mean_auc,std_accuracy,p_empirical,p_vs_chance_method,pooled_test_correct,pooled_test_total,alpha_ratio,beta_ratio,lateralization_index
4,csp,asr,1,0.5611111111111111,0.5982253086419753,0.546111111111111,0.5733194444444445,0.013693063937629157,1.690789275483805e-08,binomial,1966,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,csp,asr,2,0.5416666666666666,0.5855401234567901,0.546111111111111,0.5733194444444445,0.013693063937629157,1.690789275483805e-08,binomial,1966,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,csp,asr,3,0.525,0.5445756172839507,0.546111111111111,0.5733194444444445,0.013693063937629157,1.690789275483805e-08,binomial,1966,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,csp,asr,4,0.55,0.5732098765432099,0.546111111111111,0.5733194444444445,0.013693063937629157,1.690789275483805e-08,binomial,1966,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,tangent,asr,0,0.5263888888888889,0.5387422839506173,0.5355555555555556,0.5425570987654321,0.019083960041464065,1.0608565801700684e-05,binomial,1928,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,tangent,asr,1,0.5486111111111112,0.5660493827160494,0.5355555555555556,0.5425570987654321,0.019083960041464065,1.0608565801700684e-05,binomial,1928,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,tangent,asr,2,0.5194444444444445,0.5175,0.5355555555555556,0.5425570987654321,0.019083960041464065,1.0608565801700684e-05,binomial,1928,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,tangent,asr,3,0.5208333333333334,0.5229783950617284,0.5355555555555556,0.5425570987654321,0.019083960041464065,1.0608565801700684e-05,binomial,1928,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,tangent,asr,4,0.5625,0.5675154320987654,0.5355555555555556,0.5425570987654321,0.019083960041464065,1.0608565801700684e-05,binomial,1928,3600,0.7075601776399976,0.4819167926784109,-0.0015636212183744646
4,csp,icalabel,0,0.5388888888888889,0.5574074074074074,0.5291666666666666,0.5417276234567902,0.01748566432224189,0.000246775591426105,binomial,1905,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,csp,icalabel,1,0.5347222222222222,0.5561111111111111,0.5291666666666666,0.5417276234567902,0.01748566432224189,0.000246775591426105,binomial,1905,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,csp,icalabel,2,0.5319444444444444,0.5309760802469136,0.5291666666666666,0.5417276234567902,0.01748566432224189,0.000246775591426105,binomial,1905,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,csp,icalabel,3,0.5416666666666666,0.5421913580246913,0.5291666666666666,0.5417276234567902,0.01748566432224189,0.000246775591426105,binomial,1905,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,csp,icalabel,4,0.4986111111111111,0.5219521604938272,0.5291666666666666,0.5417276234567902,0.01748566432224189,0.000246775591426105,binomial,1905,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,tangent,icalabel,0,0.5111111111111111,0.5229243827160495,0.5327777777777778,0.5461898148148148,0.020284435741063492,4.464912865861308e-05,binomial,1918,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,tangent,icalabel,1,0.5180555555555556,0.5328240740740741,0.5327777777777778,0.5461898148148148,0.020284435741063492,4.464912865861308e-05,binomial,1918,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,tangent,icalabel,2,0.5527777777777778,0.5686728395061728,0.5327777777777778,0.5461898148148148,0.020284435741063492,4.464912865861308e-05,binomial,1918,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,tangent,icalabel,3,0.5555555555555556,0.5704552469135802,0.5327777777777778,0.5461898148148148,0.020284435741063492,4.464912865861308e-05,binomial,1918,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,tangent,icalabel,4,0.5263888888888889,0.5360725308641976,0.5327777777777778,0.5461898148148148,0.020284435741063492,4.464912865861308e-05,binomial,1918,3600,2.348408622245834,1.1230419322766403,0.0042264942341797805
4,csp,gedai,0,0.5902777777777778,0.6055246913580246,0.5694444444444444,0.5904058641975307,0.02592799264249232,4.0461657440046996e-17,binomial,2050,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,csp,gedai,1,0.5805555555555556,0.6086033950617284,0.5694444444444444,0.5904058641975307,0.02592799264249232,4.0461657440046996e-17,binomial,2050,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,csp,gedai,2,0.5819444444444445,0.6083333333333333,0.5694444444444444,0.5904058641975307,0.02592799264249232,4.0461657440046996e-17,binomial,2050,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,csp,gedai,3,0.525,0.5498842592592592,0.5694444444444444,0.5904058641975307,0.02592799264249232,4.0461657440046996e-17,binomial,2050,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,csp,gedai,4,0.5694444444444444,0.5796836419753086,0.5694444444444444,0.5904058641975307,0.02592799264249232,4.0461657440046996e-17,binomial,2050,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,tangent,gedai,0,0.5875,0.6070524691358025,0.5933333333333334,0.6207160493827161,0.022553947671207233,1.7043007766331545e-29,binomial,2136,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,tangent,gedai,1,0.5847222222222223,0.6143749999999999,0.5933333333333334,0.6207160493827161,0.022553947671207233,1.7043007766331545e-29,binomial,2136,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,tangent,gedai,2,0.5805555555555556,0.6153703703703703,0.5933333333333334,0.6207160493827161,0.022553947671207233,1.7043007766331545e-29,binomial,2136,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,tangent,gedai,3,0.6333333333333333,0.6634413580246914,0.5933333333333334,0.6207160493827161,0.022553947671207233,1.7043007766331545e-29,binomial,2136,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
4,tangent,gedai,4,0.5805555555555556,0.603341049382716,0.5933333333333334,0.6207160493827161,0.022553947671207233,1.7043007766331545e-29,binomial,2136,3600,1.9876545856595202,0.6013265769436958,0.004792474025439333
5,csp,baseline,0,0.5277777777777778,0.5296450617283951,0.5136111111111111,0.5129822530864198,0.016533029044392217,0.05296860539561971,binomial,1849,3600,1.0,1.0,0.004702742655804792
5,csp,baseline,1,0.49166666666666664,0.49064429012345684,0.5136111111111111,0.5129822530864198,0.016533029044392217,0.05296860539561971,binomial,1849,3600,1.0,1.0,0.004702742655804792
5,csp,baseline,2,0.5013888888888889,0.49743055555555554,0.5136111111111111,0.5129822530864198,0.016533029044392217,0.05296860539561971,binomial,1849,3600,1.0,1.0,0.004702742655804792
5,csp,baseline,3,0.5291666666666667,0.5183719135802469,0.5136111111111111,0.5129822530864198,0.016533029044392217,0.05296860539561971,binomial,1849,3600,1.0,1.0,0.004702742655804792
5,csp,baseline,4,0.5180555555555556,0.5288194444444444,0.5136111111111111,0.5129822530864198,0.016533029044392217,0.05296860539561971,binomial,1849,3600,1.0,1.0,0.004702742655804792
5,tangent,baseline,0,0.5263888888888889,0.5272183641975309,0.5105555555555557,0.5188032407407408,0.025752561900604078,0.10564680223640809,binomial,1838,3600,1.0,1.0,0.004702742655804792
5,tangent,baseline,1,0.5013888888888889,0.5022839506172839,0.5105555555555557,0.5188032407407408,0.025752561900604078,0.10564680223640809,binomial,1838,3600,1.0,1.0,0.004702742655804792
5,tangent,baseline,2,0.5236111111111111,0.5426466049382717,0.5105555555555557,0.5188032407407408,0.025752561900604078,0.10564680223640809,binomial,1838,3600,1.0,1.0,0.004702742655804792
5,tangent,baseline,3,0.46944444444444444,0.4844907407407407,0.5105555555555557,0.5188032407407408,0.025752561900604078,0.10564680223640809,binomial,1838,3600,1.0,1.0,0.004702742655804792
5,tangent,baseline,4,0.5319444444444444,0.5373765432098766,0.5105555555555557,0.5188032407407408,0.025752561900604078,0.10564680223640809,binomial,1838,3600,1.0,1.0,0.004702742655804792
5,csp,asr,0,0.5180555555555556,0.5247993827160494,0.5111111111111111,0.5202623456790124,0.007917884896521806,0.09397144285952234,binomial,1840,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,csp,asr,1,0.4986111111111111,0.49723765432098765,0.5111111111111111,0.5202623456790124,0.007917884896521806,0.09397144285952234,binomial,1840,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,csp,asr,2,0.5138888888888888,0.5214814814814815,0.5111111111111111,0.5202623456790124,0.007917884896521806,0.09397144285952234,binomial,1840,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,csp,asr,3,0.5083333333333333,0.5283641975308642,0.5111111111111111,0.5202623456790124,0.007917884896521806,0.09397144285952234,binomial,1840,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,csp,asr,4,0.5166666666666667,0.529429012345679,0.5111111111111111,0.5202623456790124,0.007917884896521806,0.09397144285952234,binomial,1840,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,tangent,asr,0,0.5333333333333333,0.5338966049382716,0.5202777777777777,0.5210046296296296,0.022039176677951827,0.007825850341820017,binomial,1873,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,tangent,asr,1,0.5013888888888889,0.49418981481481483,0.5202777777777777,0.5210046296296296,0.022039176677951827,0.007825850341820017,binomial,1873,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,tangent,asr,2,0.525,0.5270370370370371,0.5202777777777777,0.5210046296296296,0.022039176677951827,0.007825850341820017,binomial,1873,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,tangent,asr,3,0.49444444444444446,0.4960725308641975,0.5202777777777777,0.5210046296296296,0.022039176677951827,0.007825850341820017,binomial,1873,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,tangent,asr,4,0.5472222222222223,0.5538271604938272,0.5202777777777777,0.5210046296296296,0.022039176677951827,0.007825850341820017,binomial,1873,3600,1.1250056251321967,0.779269283219052,0.004659000573493712
5,csp,icalabel,0,0.5,0.5002623456790123,0.5069444444444444,0.5140432098765432,0.01409568272929475,0.20706127438330527,binomial,1825,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,csp,icalabel,1,0.5138888888888888,0.5140817901234568,0.5069444444444444,0.5140432098765432,0.01409568272929475,0.20706127438330527,binomial,1825,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,csp,icalabel,2,0.5125,0.5282793209876544,0.5069444444444444,0.5140432098765432,0.01409568272929475,0.20706127438330527,binomial,1825,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,csp,icalabel,3,0.4861111111111111,0.4955787037037037,0.5069444444444444,0.5140432098765432,0.01409568272929475,0.20706127438330527,binomial,1825,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,csp,icalabel,4,0.5222222222222223,0.5320138888888889,0.5069444444444444,0.5140432098765432,0.01409568272929475,0.20706127438330527,binomial,1825,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,tangent,icalabel,0,0.5416666666666666,0.5461111111111111,0.5130555555555555,0.5220185185185185,0.022981809768747825,0.060564719144465595,binomial,1847,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,tangent,icalabel,1,0.5027777777777778,0.5047067901234568,0.5130555555555555,0.5220185185185185,0.022981809768747825,0.060564719144465595,binomial,1847,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,tangent,icalabel,2,0.5111111111111111,0.5498842592592592,0.5130555555555555,0.5220185185185185,0.022981809768747825,0.060564719144465595,binomial,1847,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,tangent,icalabel,3,0.48194444444444445,0.4719135802469136,0.5130555555555555,0.5220185185185185,0.022981809768747825,0.060564719144465595,binomial,1847,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,tangent,icalabel,4,0.5277777777777778,0.5374768518518518,0.5130555555555555,0.5220185185185185,0.022981809768747825,0.060564719144465595,binomial,1847,3600,0.08792398079333676,0.3584660100242083,0.0034774389417725616
5,csp,gedai,0,0.525,0.5407561728395062,0.5366666666666667,0.5583827160493827,0.007954345035153501,5.794363145082841e-06,binomial,1932,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,csp,gedai,1,0.5319444444444444,0.5337885802469137,0.5366666666666667,0.5583827160493827,0.007954345035153501,5.794363145082841e-06,binomial,1932,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,csp,gedai,2,0.5402777777777777,0.5660956790123457,0.5366666666666667,0.5583827160493827,0.007954345035153501,5.794363145082841e-06,binomial,1932,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,csp,gedai,3,0.5430555555555555,0.5893132716049383,0.5366666666666667,0.5583827160493827,0.007954345035153501,5.794363145082841e-06,binomial,1932,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,csp,gedai,4,0.5430555555555555,0.5619598765432099,0.5366666666666667,0.5583827160493827,0.007954345035153501,5.794363145082841e-06,binomial,1932,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,tangent,gedai,0,0.6013888888888889,0.6381018518518518,0.5927777777777778,0.6281975308641975,0.014777151198078197,3.63683359612579e-29,binomial,2134,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,tangent,gedai,1,0.6069444444444444,0.6463811728395061,0.5927777777777778,0.6281975308641975,0.014777151198078197,3.63683359612579e-29,binomial,2134,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,tangent,gedai,2,0.5847222222222223,0.6199537037037037,0.5927777777777778,0.6281975308641975,0.014777151198078197,3.63683359612579e-29,binomial,2134,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,tangent,gedai,3,0.6,0.6363194444444443,0.5927777777777778,0.6281975308641975,0.014777151198078197,3.63683359612579e-29,binomial,2134,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
5,tangent,gedai,4,0.5708333333333333,0.6002314814814815,0.5927777777777778,0.6281975308641975,0.014777151198078197,3.63683359612579e-29,binomial,2134,3600,0.00035281077128864315,0.0020550419632416697,-0.004276999145448725
6,csp,baseline,0,0.5430555555555555,0.5607253086419753,0.5111111111111111,0.5209783950617284,0.020577128319484782,0.09397144285952234,binomial,1840,3600,1.0,1.0,0.0005763367254742964
6,csp,baseline,1,0.5111111111111111,0.5031944444444444,0.5111111111111111,0.5209783950617284,0.020577128319484782,0.09397144285952234,binomial,1840,3600,1.0,1.0,0.0005763367254742964
6,csp,baseline,2,0.5111111111111111,0.5209953703703704,0.5111111111111111,0.5209783950617284,0.020577128319484782,0.09397144285952234,binomial,1840,3600,1.0,1.0,0.0005763367254742964
6,csp,baseline,3,0.4861111111111111,0.5052854938271605,0.5111111111111111,0.5209783950617284,0.020577128319484782,0.09397144285952234,binomial,1840,3600,1.0,1.0,0.0005763367254742964
6,csp,baseline,4,0.5041666666666667,0.5146913580246913,0.5111111111111111,0.5209783950617284,0.020577128319484782,0.09397144285952234,binomial,1840,3600,1.0,1.0,0.0005763367254742964
6,tangent,baseline,0,0.5222222222222223,0.5329938271604938,0.5241666666666667,0.5339166666666667,0.019754472848721248,0.0019644045991763196,binomial,1887,3600,1.0,1.0,0.0005763367254742964
6,tangent,baseline,1,0.5569444444444445,0.5632253086419753,0.5241666666666667,0.5339166666666667,0.019754472848721248,0.0019644045991763196,binomial,1887,3600,1.0,1.0,0.0005763367254742964
6,tangent,baseline,2,0.5125,0.5046450617283951,0.5241666666666667,0.5339166666666667,0.019754472848721248,0.0019644045991763196,binomial,1887,3600,1.0,1.0,0.0005763367254742964
6,tangent,baseline,3,0.5236111111111111,0.5592746913580248,0.5241666666666667,0.5339166666666667,0.019754472848721248,0.0019644045991763196,binomial,1887,3600,1.0,1.0,0.0005763367254742964
6,tangent,baseline,4,0.5055555555555555,0.5094444444444444,0.5241666666666667,0.5339166666666667,0.019754472848721248,0.0019644045991763196,binomial,1887,3600,1.0,1.0,0.0005763367254742964
6,csp,asr,0,0.5583333333333333,0.5794907407407407,0.5319444444444444,0.5456188271604938,0.018814190533533434,6.730521689923145e-05,binomial,1915,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,csp,asr,1,0.5347222222222222,0.544729938271605,0.5319444444444444,0.5456188271604938,0.018814190533533434,6.730521689923145e-05,binomial,1915,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,csp,asr,2,0.5069444444444444,0.5416743827160494,0.5319444444444444,0.5456188271604938,0.018814190533533434,6.730521689923145e-05,binomial,1915,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,csp,asr,3,0.5361111111111111,0.5320216049382716,0.5319444444444444,0.5456188271604938,0.018814190533533434,6.730521689923145e-05,binomial,1915,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,csp,asr,4,0.5236111111111111,0.5301774691358025,0.5319444444444444,0.5456188271604938,0.018814190533533434,6.730521689923145e-05,binomial,1915,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,tangent,asr,0,0.5277777777777778,0.5356635802469135,0.5338888888888889,0.5458904320987654,0.022148314597417392,2.5450997785990294e-05,binomial,1922,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,tangent,asr,1,0.5708333333333333,0.5737962962962962,0.5338888888888889,0.5458904320987654,0.022148314597417392,2.5450997785990294e-05,binomial,1922,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,tangent,asr,2,0.5194444444444445,0.5320293209876543,0.5338888888888889,0.5458904320987654,0.022148314597417392,2.5450997785990294e-05,binomial,1922,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,tangent,asr,3,0.5361111111111111,0.5553935185185185,0.5338888888888889,0.5458904320987654,0.022148314597417392,2.5450997785990294e-05,binomial,1922,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,tangent,asr,4,0.5152777777777777,0.5325694444444444,0.5338888888888889,0.5458904320987654,0.022148314597417392,2.5450997785990294e-05,binomial,1922,3600,0.8788922298070226,0.9169000842696958,0.0005973362772258244
6,csp,icalabel,0,0.5222222222222223,0.5464351851851852,0.5122222222222222,0.5313341049382716,0.014211530269207207,0.07352410052245877,binomial,1844,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,csp,icalabel,1,0.5,0.5128125,0.5122222222222222,0.5313341049382716,0.014211530269207207,0.07352410052245877,binomial,1844,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,csp,icalabel,2,0.5291666666666667,0.5537808641975308,0.5122222222222222,0.5313341049382716,0.014211530269207207,0.07352410052245877,binomial,1844,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,csp,icalabel,3,0.49583333333333335,0.5070756172839506,0.5122222222222222,0.5313341049382716,0.014211530269207207,0.07352410052245877,binomial,1844,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,csp,icalabel,4,0.5138888888888888,0.5365663580246914,0.5122222222222222,0.5313341049382716,0.014211530269207207,0.07352410052245877,binomial,1844,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,tangent,icalabel,0,0.5222222222222223,0.5295833333333333,0.5186111111111111,0.5242044753086419,0.004457446259967034,0.013316071304453855,binomial,1867,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,tangent,icalabel,1,0.5208333333333334,0.5216203703703703,0.5186111111111111,0.5242044753086419,0.004457446259967034,0.013316071304453855,binomial,1867,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,tangent,icalabel,2,0.5111111111111111,0.5139197530864197,0.5186111111111111,0.5242044753086419,0.004457446259967034,0.013316071304453855,binomial,1867,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,tangent,icalabel,3,0.5208333333333334,0.5406520061728395,0.5186111111111111,0.5242044753086419,0.004457446259967034,0.013316071304453855,binomial,1867,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,tangent,icalabel,4,0.5180555555555556,0.5152469135802469,0.5186111111111111,0.5242044753086419,0.004457446259967034,0.013316071304453855,binomial,1867,3600,0.17168115850239504,0.21232219429986657,0.0016772769209971255
6,csp,gedai,0,0.5680555555555555,0.6110030864197531,0.5675,0.6015601851851852,0.011137122331516371,2.8526122831293285e-16,binomial,2043,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,csp,gedai,1,0.5638888888888889,0.5895524691358025,0.5675,0.6015601851851852,0.011137122331516371,2.8526122831293285e-16,binomial,2043,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,csp,gedai,2,0.5569444444444445,0.5948765432098766,0.5675,0.6015601851851852,0.011137122331516371,2.8526122831293285e-16,binomial,2043,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,csp,gedai,3,0.5861111111111111,0.6160570987654321,0.5675,0.6015601851851852,0.011137122331516371,2.8526122831293285e-16,binomial,2043,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,csp,gedai,4,0.5625,0.5963117283950617,0.5675,0.6015601851851852,0.011137122331516371,2.8526122831293285e-16,binomial,2043,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,tangent,gedai,0,0.6638888888888889,0.6979398148148148,0.6375,0.6845447530864197,0.0238953479640073,4.148208953331459e-62,binomial,2295,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,tangent,gedai,1,0.6402777777777777,0.6967361111111111,0.6375,0.6845447530864197,0.0238953479640073,4.148208953331459e-62,binomial,2295,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,tangent,gedai,2,0.6333333333333333,0.6897839506172838,0.6375,0.6845447530864197,0.0238953479640073,4.148208953331459e-62,binomial,2295,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,tangent,gedai,3,0.6,0.656766975308642,0.6375,0.6845447530864197,0.0238953479640073,4.148208953331459e-62,binomial,2295,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
6,tangent,gedai,4,0.65,0.6814969135802469,0.6375,0.6845447530864197,0.0238953479640073,4.148208953331459e-62,binomial,2295,3600,0.00011152479597331914,0.00010243278696262961,-0.003575777629456651
7,csp,baseline,0,0.5541666666666667,0.5920447530864197,0.5227777777777778,0.5343256172839506,0.026924391163147463,0.0032931519032471245,binomial,1882,3600,1.0,1.0,-0.0031471439709290887
7,csp,baseline,1,0.5319444444444444,0.5352777777777777,0.5227777777777778,0.5343256172839506,0.026924391163147463,0.0032931519032471245,binomial,1882,3600,1.0,1.0,-0.0031471439709290887
7,csp,baseline,2,0.48194444444444445,0.4932253086419753,0.5227777777777778,0.5343256172839506,0.026924391163147463,0.0032931519032471245,binomial,1882,3600,1.0,1.0,-0.0031471439709290887
7,csp,baseline,3,0.5319444444444444,0.5297762345679012,0.5227777777777778,0.5343256172839506,0.026924391163147463,0.0032931519032471245,binomial,1882,3600,1.0,1.0,-0.0031471439709290887
7,csp,baseline,4,0.5138888888888888,0.521304012345679,0.5227777777777778,0.5343256172839506,0.026924391163147463,0.0032931519032471245,binomial,1882,3600,1.0,1.0,-0.0031471439709290887
7,tangent,baseline,0,0.5375,0.5542592592592592,0.538888888888889,0.5556203703703704,0.01136854551648952,1.6418655621098002e-06,binomial,1940,3600,1.0,1.0,-0.0031471439709290887
7,tangent,baseline,1,0.5486111111111112,0.5619058641975309,0.538888888888889,0.5556203703703704,0.01136854551648952,1.6418655621098002e-06,binomial,1940,3600,1.0,1.0,-0.0031471439709290887
7,tangent,baseline,2,0.5208333333333334,0.5503935185185186,0.538888888888889,0.5556203703703704,0.01136854551648952,1.6418655621098002e-06,binomial,1940,3600,1.0,1.0,-0.0031471439709290887
7,tangent,baseline,3,0.5486111111111112,0.5588734567901235,0.538888888888889,0.5556203703703704,0.01136854551648952,1.6418655621098002e-06,binomial,1940,3600,1.0,1.0,-0.0031471439709290887
7,tangent,baseline,4,0.5388888888888889,0.5526697530864197,0.538888888888889,0.5556203703703704,0.01136854551648952,1.6418655621098002e-06,binomial,1940,3600,1.0,1.0,-0.0031471439709290887
7,csp,asr,0,0.5555555555555556,0.5611882716049382,0.5233333333333334,0.5368503086419752,0.025898216011775676,0.0026865696295043737,binomial,1884,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,csp,asr,1,0.5083333333333333,0.5192438271604938,0.5233333333333334,0.5368503086419752,0.025898216011775676,0.0026865696295043737,binomial,1884,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,csp,asr,2,0.5041666666666667,0.5181327160493827,0.5233333333333334,0.5368503086419752,0.025898216011775676,0.0026865696295043737,binomial,1884,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,csp,asr,3,0.5013888888888889,0.5125,0.5233333333333334,0.5368503086419752,0.025898216011775676,0.0026865696295043737,binomial,1884,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,csp,asr,4,0.5472222222222223,0.5731867283950618,0.5233333333333334,0.5368503086419752,0.025898216011775676,0.0026865696295043737,binomial,1884,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,tangent,asr,0,0.5555555555555556,0.561466049382716,0.5325,0.5411836419753088,0.02287664856098278,5.1249048625642375e-05,binomial,1917,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,tangent,asr,1,0.5402777777777777,0.5474228395061729,0.5325,0.5411836419753088,0.02287664856098278,5.1249048625642375e-05,binomial,1917,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,tangent,asr,2,0.49722222222222223,0.5071604938271606,0.5325,0.5411836419753088,0.02287664856098278,5.1249048625642375e-05,binomial,1917,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,tangent,asr,3,0.5236111111111111,0.5288734567901234,0.5325,0.5411836419753088,0.02287664856098278,5.1249048625642375e-05,binomial,1917,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,tangent,asr,4,0.5458333333333333,0.5609953703703704,0.5325,0.5411836419753088,0.02287664856098278,5.1249048625642375e-05,binomial,1917,3600,1.0091145445234881,1.0519823983455758,-0.0030916521540792826
7,csp,icalabel,0,0.525,0.5440663580246914,0.5194444444444444,0.5239135802469136,0.029150127585854654,0.010254563605164645,binomial,1870,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,csp,icalabel,1,0.5458333333333333,0.5404320987654321,0.5194444444444444,0.5239135802469136,0.029150127585854654,0.010254563605164645,binomial,1870,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,csp,icalabel,2,0.5055555555555555,0.5112731481481481,0.5194444444444444,0.5239135802469136,0.029150127585854654,0.010254563605164645,binomial,1870,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,csp,icalabel,3,0.5444444444444444,0.5511882716049383,0.5194444444444444,0.5239135802469136,0.029150127585854654,0.010254563605164645,binomial,1870,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,csp,icalabel,4,0.47638888888888886,0.47260802469135804,0.5194444444444444,0.5239135802469136,0.029150127585854654,0.010254563605164645,binomial,1870,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,tangent,icalabel,0,0.5222222222222223,0.5415277777777777,0.5233333333333333,0.543094135802469,0.012706625568314093,0.0026865696295043737,binomial,1884,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,tangent,icalabel,1,0.5291666666666667,0.5616358024691357,0.5233333333333333,0.543094135802469,0.012706625568314093,0.0026865696295043737,binomial,1884,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
